date,option_name,option_type,bid,ask,mid,expiration,strike,underlying,moneyness,implied_volatility,delta
2026-01-21,C_20260124_0905,call,98.6448631416835,100.6376886596973,99.6412759006904,2026-01-24,905.0,1003.6631079054353,0.9016969866399321,0.5255257028939265,0.9669285018137198
2026-01-21,P_20260124_0905,put,0.7550902801237956,0.7703446292172057,0.7627174546705007,2026-01-24,905.0,1003.6631079054353,0.9016969866399321,0.5255257028939265,-0.03307149818628019
2026-01-21,C_20260124_0925,call,79.56032096352702,81.16760017491141,80.36396056921922,2026-01-24,925.0,1003.6631079054353,0.9216239918695439,0.4957159035924936,0.9382754957709444
2026-01-21,P_20260124_0925,put,1.4658343774331462,1.4954471931388662,1.4806407852860062,2026-01-24,925.0,1003.6631079054353,0.9216239918695439,0.4957159035924936,-0.06172450422905562
2026-01-21,C_20260124_0945,call,61.16337564192829,62.39899939227028,61.78118751709928,2026-01-24,945.0,1003.6631079054353,0.9415509970991557,0.46857238034618365,0.886522398336407
2026-01-21,P_20260124_0945,put,2.8641753313000335,2.9220374592050846,2.893106395252559,2026-01-24,945.0,1003.6631079054353,0.9415509970991557,0.46857238034618365,-0.113477601663593
2026-01-21,C_20260124_0965,call,44.06976956798106,44.96006794309179,44.51491875553643,2026-01-24,965.0,1003.6631079054353,0.9614780023287673,0.4456502073982512,0.7987338420707889
2026-01-21,P_20260124_0965,put,5.565855532818322,5.678297058733843,5.622076295776083,2026-01-24,965.0,1003.6631079054353,0.9614780023287673,0.4456502073982512,-0.2012661579292111
2026-01-21,C_20260124_0985,call,29.215909843400198,29.80613024427697,29.511020043838585,2026-01-24,985.0,1003.6631079054353,0.9814050075583791,0.42871683512516223,0.6663099776192898
2026-01-21,P_20260124_0985,put,10.507282083703183,10.71955040862648,10.613416246164832,2026-01-24,985.0,1003.6631079054353,0.9814050075583791,0.42871683512516223,-0.3336900223807102
2026-01-21,C_20260124_1005,call,17.60120078865423,17.956780602566436,17.778990695610332,2026-01-24,1005.0,1003.6631079054353,1.001332012787991,0.4192070985331173,0.49959013136655084
2026-01-21,P_20260124_1005,put,18.68785930442294,19.065391815623403,18.87662556002317,2026-01-24,1005.0,1003.6631079054353,1.001332012787991,0.4192070985331173,-0.5004098686334492
2026-01-21,C_20260124_1025,call,9.67553488273417,9.871000233900517,9.773267558317343,2026-01-24,1025.0,1003.6631079054353,1.0212590180176027,0.4175570927911426,0.3322431883782649
2026-01-21,P_20260124_1025,put,30.55747967396855,31.174802495664885,30.866141084816718,2026-01-24,1025.0,1003.6631079054353,1.0212590180176027,0.4175570927911426,-0.6677568116217352
2026-01-21,C_20260124_1045,call,4.967421466979106,5.0677734158069665,5.017597441393036,2026-01-24,1045.0,1003.6631079054353,1.0411860232472145,0.4229741764183796,0.19868979578100154
2026-01-21,P_20260124_1045,put,45.64465253367904,46.56676672627862,46.10570962997883,2026-01-24,1045.0,1003.6631079054353,1.0411860232472145,0.4229741764183796,-0.8013102042189985
2026-01-21,C_20260124_1065,call,2.460433514670254,2.51013924223935,2.485286378454802,2026-01-24,1065.0,1003.6631079054353,1.0611130284768262,0.4338678301821236,0.11040823874111799
2026-01-21,P_20260124_1065,put,62.9329508568361,64.20432360141865,63.568637229127376,2026-01-24,1065.0,1003.6631079054353,1.0611130284768262,0.4338678301821236,-0.889591761258882
2026-01-21,C_20260124_1085,call,1.2097534410022668,1.234192904456858,1.2219731727295624,2026-01-24,1085.0,1003.6631079054353,1.0810400337064379,0.4485095761469447,0.05902512700161699
2026-01-21,P_20260124_1085,put,81.47755705863368,83.12356831234344,82.30056268548856,2026-01-24,1085.0,1003.6631079054353,1.0810400337064379,0.4485095761469447,-0.940974872998383
2026-01-21,C_20260124_1105,call,0.6014812250184878,0.6136323608774472,0.6075567929479675,2026-01-24,1105.0,1003.6631079054353,1.1009670389360497,0.465454390658,0.031164209721384326
2026-01-21,P_20260124_1105,put,100.66457111811536,102.69819881747122,101.68138496779329,2026-01-24,1105.0,1003.6631079054353,1.1009670389360497,0.465454390658,-0.9688357902786157
2026-01-21,C_20260125_0905,call,98.73452201548173,100.72915882387531,99.73184041967852,2026-01-25,905.0,1003.6631079054353,0.9016969866399321,0.4574056730317901,0.9663698393721787
2026-01-21,P_20260125_0905,put,0.7736617602875127,0.7892912907983716,0.7814765255429421,2026-01-25,905.0,1003.6631079054353,0.9016969866399321,0.4574056730317901,-0.033630160627821315
2026-01-21,C_20260125_0925,call,79.66495871270737,81.2743518180146,80.46965526536098,2026-01-25,925.0,1003.6631079054353,0.9216239918695439,0.4317164028811067,0.937436728722169
2026-01-21,P_20260125_0925,put,1.4978137408543706,1.528072604305974,1.5129431725801723,2026-01-25,925.0,1003.6631079054353,0.9216239918695439,0.4317164028811067,-0.06256327127783101
2026-01-21,C_20260125_0945,call,61.289695660180975,62.52787133008362,61.9087834951323,2026-01-25,945.0,1003.6631079054353,0.9415509970991557,0.40833420546119376,0.885432349683754
2026-01-21,P_20260125_0945,put,2.9162659716690618,2.9751804357431846,2.945723203706123,2026-01-25,945.0,1003.6631079054353,0.9415509970991557,0.40833420546119376,-0.11456765031624605
2026-01-21,C_20260125_0965,call,44.222552195253684,45.115937088087094,44.66924464167039,2026-01-25,965.0,1003.6631079054353,0.9614780023287673,0.3885934478366451,0.7976775338872305
2026-01-21,P_20260125_0965,put,5.642837790082716,5.75683451311469,5.699836151598703,2026-01-25,965.0,1003.6631079054353,0.9614780023287673,0.3885934478366451,-0.2023224661127695
2026-01-21,C_20260125_0985,call,29.3904007619665,29.984146231905218,29.68727349693586,2026-01-25,985.0,1003.6631079054353,0.9814050075583791,0.37400842898230124,0.665906628448896
2026-01-21,P_20260125_0985,put,10.604401640136714,10.818631976301091,10.711516808218903,2026-01-25,985.0,1003.6631079054353,0.9814050075583791,0.37400842898230124,-0.33409337155110397
2026-01-21,C_20260125_1005,call,17.777224668546083,18.1363605204359,17.95679259449099,2026-01-25,1005.0,1003.6631079054353,1.001332012787991,0.3658071763993466,0.5004185869526273
2026-01-21,P_20260125_1005,put,18.78494083005756,19.16443458420014,18.97468770712885,2026-01-25,1005.0,1003.6631079054353,1.001332012787991,0.3658071763993466,-0.4995814130473727
2026-01-21,C_20260125_1025,call,9.826082776255372,10.024589499008005,9.925336137631689,2026-01-25,1025.0,1003.6631079054353,1.0212590180176027,0.36436262045548445,0.3341861252285695
2026-01-21,P_20260125_1025,put,30.627514221108008,31.24625188214049,30.93688305162425,2026-01-25,1025.0,1003.6631079054353,1.0212590180176027,0.36436262045548445,-0.6658138747714305
2026-01-21,C_20260125_1045,call,5.077005243423617,5.179571005917023,5.12828812467032,2026-01-25,1045.0,1003.6631079054353,1.0411860232472145,0.36899615202928493,0.20098825614896554
2026-01-21,P_20260125_1045,put,45.67215197161738,46.594821708417726,46.133486840017554,2026-01-25,1045.0,1003.6631079054353,1.0411860232472145,0.36899615202928493,-0.7990117438510345
2026-01-21,C_20260125_1065,call,2.5308893562575605,2.5820184341617534,2.556453895209657,2026-01-25,1065.0,1003.6631079054353,1.0611130284768262,0.3783452520261198,0.11238552863671403
2026-01-21,P_20260125_1065,put,62.91975136779238,64.19085745603061,63.55530441191149,2026-01-25,1065.0,1003.6631079054353,1.0611130284768262,0.3783452520261198,-0.887614471363286
2026-01-21,C_20260125_1085,call,1.251618535486963,1.2769037584260934,1.2642611469565281,2026-01-25,1085.0,1003.6631079054353,1.0810400337064379,0.3909274879534615,0.0604435306154088
2026-01-21,P_20260125_1085,put,81.4341958303629,83.07933109966315,82.25676346501302,2026-01-25,1085.0,1003.6631079054353,1.0810400337064379,0.3909274879534615,-0.9395564693845913
2026-01-21,C_20260125_1105,call,0.6253365587328272,0.6379696205254095,0.6316530896291184,2026-01-25,1105.0,1003.6631079054353,1.1009670389360497,0.4055016923960967,0.032082245561212336
2026-01-21,P_20260125_1105,put,100.60162913695,102.63398528113079,101.6178072090404,2026-01-25,1105.0,1003.6631079054353,1.1009670389360497,0.4055016923960967,-0.9679177544387877
2026-01-21,C_20260126_0905,call,98.8243151477798,100.82076595884607,99.82254055331293,2026-01-26,905.0,1003.6631079054353,0.9016969866399321,0.4111515318220121,0.9658125185222504
2026-01-21,P_20260126_0905,put,0.7923731405835277,0.8083806787771344,0.800376909680331,2026-01-26,905.0,1003.6631079054353,0.9016969866399321,0.4111515318220121,-0.03418748147774964
2026-01-21,C_20260126_0925,call,79.7697022608892,81.38121139747281,80.57545682918101,2026-01-26,925.0,1003.6631079054353,0.9216239918695439,0.3882859245022734,0.9366044302772821
2026-01-21,P_20260126_0925,put,1.5299046695865213,1.5608118346286732,1.5453582521075973,2026-01-26,925.0,1003.6631079054353,0.9216239918695439,0.3882859245022734,-0.06339556972271787
2026-01-21,C_20260126_0945,call,61.41595409999967,62.6566804454542,62.03631727272693,2026-01-26,945.0,1003.6631079054353,0.9415509970991557,0.36748185224559426,0.8843573492549623
2026-01-21,P_20260126_0945,put,2.9683009245906793,3.0282665998349354,2.9982837622128073,2026-01-26,945.0,1003.6631079054353,0.9415509970991557,0.36748185224559426,-0.11564265074503766
2026-01-21,C_20260126_0965,call,44.37489810199218,45.27136068991121,44.823129395951696,2026-01-26,965.0,1003.6631079054353,0.9614780023287673,0.34992195549750404,0.7966429980374633
2026-01-21,P_20260126_0965,put,5.719389342476655,5.834932561516586,5.7771609519966205,2026-01-26,965.0,1003.6631079054353,0.9614780023287673,0.34992195549750404,-0.2033570019625367
2026-01-21,C_20260126_0985,call,29.56400852454602,30.161261222011596,29.862634873278807,2026-01-26,985.0,1003.6631079054353,0.9814050075583791,0.3369463952346717,0.6655170654702615
2026-01-21,P_20260126_0985,put,10.70064418092408,10.91681881084174,10.80873149588291,2026-01-26,985.0,1003.6631079054353,0.9814050075583791,0.3369463952346717,-0.33448293452973854
2026-01-21,C_20260126_1005,call,17.952269940808264,18.314942060824592,18.133606000816428,2026-01-26,1005.0,1003.6631079054353,1.001332012787991,0.3296409153827182,0.5012346933420145
2026-01-21,P_20260126_1005,put,18.881050013079854,19.26248536687945,19.07176768997965,2026-01-26,1005.0,1003.6631079054353,1.001332012787991,0.3296409153827182,-0.49876530665798546
2026-01-21,C_20260126_1025,call,9.976121081425532,10.177658881050291,10.076889981237912,2026-01-26,1025.0,1003.6631079054353,1.0212590180176027,0.32833503447680107,0.33609573393831427
2026-01-21,P_20260126_1025,put,30.69704556959088,31.317187904330087,31.007116736960484,2026-01-26,1025.0,1003.6631079054353,1.0212590180176027,0.32833503447680107,-0.6639042660616857
2026-01-21,C_20260126_1045,call,5.186721285158061,5.2915035333430716,5.239112409250566,2026-01-26,1045.0,1003.6631079054353,1.0411860232472145,0.3324286611995298,0.20325675298464863
2026-01-21,P_20260126_1045,put,45.69979018921674,46.62301827384738,46.16140423153206,2026-01-26,1045.0,1003.6631079054353,1.0411860232472145,0.3324286611995298,-0.7967432470153514
2026-01-21,C_20260126_1065,call,2.6018483100455594,2.654410902167692,2.6281296061066257,2026-01-26,1065.0,1003.6631079054353,1.0611130284768262,0.3407161159852234,0.11434960051630866
2026-01-21,P_20260126_1065,put,62.90706162999783,64.17791135989677,63.5424864949473,2026-01-26,1065.0,1003.6631079054353,1.0611130284768262,0.3407161159852234,-0.8856503994836913
2026-01-21,C_20260126_1085,call,1.294041663045052,1.3201839188641438,1.3071127909545979,2026-01-26,1085.0,1003.6631079054353,1.0810400337064379,0.35188408419249917,0.06186228554855751
2026-01-21,P_20260126_1085,put,81.39139939889098,83.03567009381807,82.21353474635453,2026-01-26,1085.0,1003.6631079054353,1.0810400337064379,0.35188408419249917,-0.9381377144514425
2026-01-21,C_20260126_1105,call,0.6496472976624758,0.6627714854940409,0.6562093915782583,2026-01-26,1105.0,1003.6631079054353,1.1009670389360497,0.3648313940295908,0.033006572484277574
2026-01-21,P_20260126_1105,put,100.53914944940223,102.570243377673,101.55469641353761,2026-01-26,1105.0,1003.6631079054353,1.1009670389360497,0.3648313940295908,-0.9669934275157224
2026-01-21,C_20260127_0905,call,98.91423945535526,100.91250691909981,99.91337318722753,2026-01-27,905.0,1003.6631079054353,0.9016969866399321,0.3771772634129808,0.9652566053113268
2026-01-21,P_20260127_0905,put,0.8112213373419224,0.8276096471872136,0.819415492264568,2026-01-27,905.0,1003.6631079054353,0.9016969866399321,0.3771772634129808,-0.03474339468867316
2026-01-21,C_20260127_0925,call,79.87454664061477,81.48817384547567,80.68136024304522,2026-01-27,925.0,1003.6631079054353,0.9216239918695439,0.35640415456606495,0.9357785911114789
2026-01-21,P_20260127_0925,put,1.5621021957147436,1.5936598158301931,1.5778810057724684,2026-01-27,925.0,1003.6631079054353,0.9216239918695439,0.35640415456606495,-0.06422140888852113
2026-01-21,C_20260127_0945,call,61.542146565414185,62.78542225360437,62.163784409509276,2026-01-27,945.0,1003.6631079054353,0.9415509970991557,0.3375109930092618,0.8832971297862866
2026-01-21,P_20260127_0945,put,3.0202757936272344,3.0812914662257644,3.0507836299264994,2026-01-27,945.0,1003.6631079054353,0.9415509970991557,0.3375109930092618,-0.1167028702137134
2026-01-21,C_20260127_0965,call,44.526810726432096,45.42634225625901,44.976576491345554,2026-01-27,965.0,1003.6631079054353,0.9614780023287673,0.32156765320416053,0.7956296093489964
2026-01-21,P_20260127_0965,put,5.795513627758112,5.912594711147165,5.854054169452638,2026-01-27,965.0,1003.6631079054353,0.9614780023287673,0.32156765320416053,-0.2043703906510036
2026-01-21,C_20260127_0985,call,29.736750542933027,30.337492978143796,30.03712176053841,2026-01-27,985.0,1003.6631079054353,0.9814050075583791,0.3097848214363044,0.6651407756023757
2026-01-21,P_20260127_0985,put,10.796027117372157,11.014128675298869,10.905077896335513,2026-01-27,985.0,1003.6631079054353,0.9814050075583791,0.3097848214363044,-0.3348592243976243
2026-01-21,C_20260127_1005,call,18.126357976847697,18.492547026885024,18.30945250186636,2026-01-27,1005.0,1003.6631079054353,1.001332012787991,0.30314245472528184,0.5020388542942339
2026-01-21,P_20260127_1005,put,18.976208224399887,19.359565966306956,19.16788709535342,2026-01-27,1005.0,1003.6631079054353,1.001332012787991,0.30314245472528184,-0.4979611457057661
2026-01-21,C_20260127_1025,call,10.125655597489757,10.330214296428945,10.227934946959351,2026-01-27,1025.0,1003.6631079054353,1.0212590180176027,0.30193784407620616,0.33797306172716407
2026-01-21,P_20260127_1025,put,30.76607951815512,31.387616478117852,31.076847998136486,2026-01-27,1025.0,1003.6631079054353,1.0212590180176027,0.30193784407620616,-0.6620269382728359
2026-01-21,C_20260127_1045,call,5.296558417642384,5.403559597796775,5.3500590077195795,2026-01-27,1045.0,1003.6631079054353,1.0411860232472145,0.3056293401092493,0.20549592368025915
2026-01-21,P_20260127_1045,put,45.727556011420724,46.651345021752455,46.18945051658659,2026-01-27,1045.0,1003.6631079054353,1.0411860232472145,0.3056293401092493,-0.7945040763197408
2026-01-21,C_20260127_1065,call,2.673295803769881,2.7273017796036156,2.7002987916867482,2026-01-27,1065.0,1003.6631079054353,1.0611130284768262,0.31312787617429827,0.11630041742761188
2026-01-21,P_20260127_1065,put,62.894867070661256,64.16547044582613,63.53016875824369,2026-01-27,1065.0,1003.6631079054353,1.0611130284768262,0.31312787617429827,-0.8836995825723881
2026-01-21,C_20260127_1085,call,1.3370135884388348,1.3640239639628517,1.3505187762008433,2026-01-27,1085.0,1003.6631079054353,1.0810400337064379,0.3232457889480249,0.06328107473806081
2026-01-21,P_20260127_1085,put,81.34915852844354,82.99257587245249,82.17086720044801,2026-01-27,1085.0,1003.6631079054353,1.0810400337064379,0.3232457889480249,-0.9367189252619392
2026-01-21,C_20260127_1105,call,0.6744100383993719,0.6880344836195611,0.6812222610094665,2026-01-27,1105.0,1003.6631079054353,1.1009670389360497,0.33498584300956463,0.03393690995746379
2026-01-21,P_20260127_1105,put,100.47712865151713,102.50696963437606,101.4920491429466,2026-01-27,1105.0,1003.6631079054353,1.1009670389360497,0.33498584300956463,-0.9660630900425362
2026-01-21,C_20260128_0905,call,99.00429190358192,101.00437860870478,100.00433525614335,2026-01-28,905.0,1003.6631079054353,0.9016969866399321,0.35090178756407375,0.9647021624871154
2026-01-21,P_20260128_0905,put,0.830203315489048,0.846975099640342,0.838589207564695,2026-01-28,905.0,1003.6631079054353,0.9016969866399321,0.35090178756407375,-0.03529783751288462
2026-01-21,C_20260128_0925,call,79.97948703078015,81.59523424352318,80.78736063715166,2026-01-28,925.0,1003.6631079054353,0.9216239918695439,0.3317609740786961,0.934959198473252
2026-01-21,P_20260128_0925,put,1.5944014976771783,1.6266116289433838,1.610506563310281,2026-01-28,925.0,1003.6631079054353,0.9216239918695439,0.3317609740786961,-0.06504080152674796
2026-01-21,C_20260128_0945,call,61.66826888903581,62.91409250295572,62.29118069599576,2026-01-28,945.0,1003.6631079054353,0.9415509970991557,0.31435868605304707,0.882251428808867
2026-01-21,P_20260128_0945,put,3.07218641092265,3.134250782860481,3.1032185968915655,2026-01-28,945.0,1003.6631079054353,0.9415509970991557,0.31435868605304707,-0.11774857119113302
2026-01-21,C_20260128_0965,call,44.678293539221585,45.58088532789273,45.12958943355716,2026-01-28,965.0,1003.6631079054353,0.9614780023287673,0.2996765988004716,0.7946367666011505
